valence,arousal
5.0929337,4.74083
5.0918536,4.700872
5.111233,4.721703
5.097482,4.755023
5.1264577,4.8337903
5.1251097,4.8322706
5.0940557,4.815062
5.053947,4.8014965
5.0574155,4.8193026
5.1328306,4.840629
5.154797,4.778891
5.155924,4.794925
5.106104,4.7931275
5.1017256,4.7785473
5.080903,4.7784653
5.0674505,4.7498474
5.1084466,4.7970786
5.0491357,4.7900987
5.0137696,4.8135943
4.9671845,4.826558
4.92144,4.818126
4.945045,4.813708
4.9316783,4.80576
5.009829,4.7790813
5.007594,4.797502
4.9930134,4.9165187
5.0210137,4.8899336
5.010505,4.8608065
5.0011973,4.862923
4.994295,4.8608937
4.994757,4.8283305
4.9778905,4.7705503
5.0208435,4.7078443
5.0374203,4.851317
4.9706984,4.8455977
4.970979,4.8496466
5.008173,4.8108926
5.032144,4.7501183
4.985025,4.7669325
4.961066,4.7416334
5.0538,4.7345395
5.0042706,4.7420363
5.039078,4.748074
5.0042706,4.737938
4.9524593,4.7547393
5.0069704,4.6032724
5.0021014,4.6136937
4.9484468,4.6815233
4.9150133,4.6709304
4.9267087,4.73008
4.9603524,4.745448
4.926066,4.7734914
4.9303327,4.7851295
4.9285,4.7708535
4.979625,4.7854404
4.979254,4.7721066
5.0123158,4.663278
5.012512,4.744358
4.9946127,4.7506666
4.95614,4.7558494
4.9705787,4.7128487
4.9705787,4.736312
4.9701414,4.9625993
4.9542346,4.7474813
4.9345684,4.6930113
4.946273,4.685834
4.9456334,4.6736283
4.930242,4.892857
4.979738,4.7062407
4.985184,4.7101736
4.925003,4.7072372
4.8354435,4.692929
4.8365555,4.694458
4.835553,4.6944804
4.841171,4.6988597
4.793801,4.711282
4.78606,4.669443
4.7864194,4.6522217
4.7871685,4.6487317
4.7740417,4.701929
4.78586,4.6974354
4.819221,4.6723022
4.819221,4.6584716
4.8132353,4.716987
4.8745146,4.7427197
4.8763247,4.7381144
4.873171,4.7105775
4.8746104,4.7239537
4.743484,4.739978
4.767341,4.6859584
4.7256985,4.6944237
4.7358446,4.714248
4.78774,4.698854
4.841479,4.7015877
4.8871365,4.7332845
4.964182,4.8509107
4.962651,4.867438
4.9350557,4.8659678
5.0879345,4.5646887
4.9171886,4.6771574
4.921646,4.809984
4.92049,4.811087
4.890135,4.8099732
4.888742,4.823261
4.889822,4.795056
4.888742,4.785153
4.8851614,4.784761
4.8750606,4.8379474
4.8766613,4.813931
4.8777757,4.7968464
4.8777757,4.8235664
4.881389,4.8235664
4.876771,4.829455
4.878494,4.825552
4.880309,4.7944045
4.910407,4.667269
4.8704357,4.676391
4.9218936,4.799277
4.878494,4.804388
4.8766613,4.826278
5.022476,4.714577
4.9790044,4.735528
4.961441,4.7102985
5.0195637,4.7094946
4.933033,4.82801
4.9146523,4.8298607
4.913301,4.8320384
4.8671064,4.805539
4.867859,4.829993
4.8921556,4.810523
4.893988,4.8500824
4.868939,4.8128333
4.909158,4.6794305
4.8922334,4.712043
4.916323,4.830027
4.872343,4.848273
4.9741874,4.7782135
5.013563,4.681722
4.907463,4.8093204
4.906383,4.841124
4.859233,4.824272
4.8708234,4.833176
4.869668,4.7695565
4.860113,4.71324
4.8612685,4.7257276
4.8697968,4.7132807
4.881184,4.7254853
4.917181,4.7088947
4.8650503,4.707869
4.8650503,4.5094347
4.8772078,4.6652064
4.8772078,4.585791
4.915121,4.598459
4.917662,4.6351905
4.916582,4.570295
4.8784814,4.655873
