valence,arousal
6.1277323,5.014556
6.1575913,4.9901385
6.1277323,5.0114884
6.1179113,5.0232387
6.128644,4.999351
6.1277323,5.0050507
6.1179113,4.9960175
6.126198,4.993336
6.1379294,5.0140324
6.13917,5.011119
6.1388516,5.0108314
6.154908,4.9887934
6.145406,5.011683
6.1379294,4.9874487
6.1379294,5.0403504
6.1379294,5.0117464
6.1379294,5.019377
6.126574,4.991861
6.1379294,5.012498
6.138841,4.989573
6.1379294,5.01886
6.1373067,4.989249
6.123707,5.01886
6.1335278,5.05054
6.1135097,5.0062876
6.1340737,5.0201206
6.1352687,5.018643
6.126052,5.0255737
6.1436477,5.0388308
6.1361713,5.027946
6.105861,5.0300035
6.0890927,5.0186324
6.089376,5.0202594
6.1196437,4.999546
6.0893335,5.012063
6.0802245,5.0034776
6.166436,5.005679
6.1765404,5.0175767
6.2140865,4.9712934
6.195957,4.951255
6.1884723,4.9788885
6.1873646,4.9627585
6.1919,4.981902
6.1917477,4.9809794
6.1817956,4.9627104
6.2015686,4.978552
6.173222,4.9703765
6.1858673,4.978852
6.167473,4.962602
6.1858673,4.9663234
6.1858673,4.961497
6.1858673,4.9798956
6.1701393,4.9760733
6.151745,4.986424
6.1569605,4.978182
6.1828885,4.9689965
6.178657,4.941722
6.1776996,4.9579806
6.166031,4.958739
6.163275,4.9861884
6.163275,4.98321
6.163275,4.985183
6.162755,4.962615
6.162755,4.987714
6.1723995,4.972361
6.1625786,4.979288
6.1723995,4.95126
6.1723995,4.9877377
6.169346,4.969759
6.1755967,4.9676623
6.207843,4.977557
6.148367,4.986791
6.151785,4.9891796
6.141833,4.997228
6.132012,4.93016
6.141833,4.932204
6.1310167,4.9260335
6.1310167,4.954291
6.1537156,4.969131
6.1436114,5.039645
6.146991,5.035106
6.1565285,5.045963
6.1565285,5.0501976
6.2154393,5.073573
6.2617617,5.053426
6.29566,5.0784793
6.2938304,5.062985
6.2872963,5.0833316
6.30851,5.0711927
6.2812605,5.0753846
6.3010335,5.0968537
6.2910814,5.1037245
6.2997894,5.1324916
6.2867413,5.1456327
6.282527,5.1424227
6.255998,5.198902
6.2519393,5.202346
6.2318077,5.1882367
6.2385,5.185612
6.2210717,5.166952
6.227606,5.158773
6.2363405,5.174928
6.243953,5.1540422
6.2466364,5.149497
6.239558,5.1644273
6.3078933,5.257045
6.297941,5.256208
6.3430176,5.2396684
6.3415647,5.247496
6.358993,5.255612
6.3415647,5.257923
6.3510203,5.247154
6.342665,5.232695
6.35974,5.2461123
6.3473163,5.247691
6.3543468,5.258325
6.3543468,5.26699
6.3173447,5.251699
6.329288,5.232574
6.322754,5.2443357
6.329288,5.2818375
6.3080835,5.3134265
6.325512,5.2738404
6.305025,5.292452
6.3077765,5.298778
6.2898517,5.234294
6.311463,5.2345424
6.3143663,5.231197
6.3057423,5.228553
6.29211,5.245005
6.273593,5.2670712
6.2657475,5.2591734
6.2545724,5.23492
6.2654834,5.2364516
6.27337,5.2570324
6.290798,5.2603035
6.2331433,5.2505918
6.2355704,5.254595
6.239956,5.253711
6.249211,5.2521405
6.243329,5.246857
6.242754,5.249021
6.24732,5.2594376
6.266515,5.2712474
6.306271,5.290301
6.312805,5.3235216
6.312805,5.315364
6.333323,5.2835546
6.3160567,5.300156
6.321384,5.3188477
6.3219075,5.2799144
6.340975,5.271592
6.3588996,5.2945843
6.346038,5.269383
6.33542,5.257508
6.3277793,5.262808
6.3293223,5.2410517
6.3635163,5.242225
6.3948116,5.2621737
6.3908973,5.245749
6.3998814,5.2342076
6.413132,5.222251
6.4305415,5.251738
6.41522,5.2392936
6.420494,5.2569733
6.4030657,5.280191
6.394209,5.27879
6.384257,5.318812
6.3988533,5.2823453
6.4232526,5.2617292
6.417414,5.276944
6.4585233,5.2832966
6.548816,5.2800636
6.640322,5.2796893
6.623413,5.307055
6.5922284,5.2938104
6.5982122,5.250706
6.6739492,5.250978
6.6702385,5.170643
6.6631107,5.1702466
6.665216,5.1829925
6.662257,5.1787367
6.658299,5.177622
6.6769767,5.1809587
6.675137,5.1878967
6.6219244,5.174107
6.607745,5.1618237
6.599183,5.2073603
6.5596867,5.271305
6.6361027,5.2873735
6.649991,5.2087493
6.6883426,5.1980762
6.6432605,5.231338
6.6755304,5.2333245
6.661363,5.233885
6.7135816,5.215974
6.736631,5.214644
6.7022047,5.2166023
6.7002563,5.2121797
6.6811957,5.2033887
6.71115,5.237696
6.686516,5.222878
6.7381296,5.313221
6.710117,5.28247
6.6778364,5.233046
6.9766254,5.1617146
6.754278,5.1285505
6.760907,5.1248884
6.733855,5.1440644
6.739048,5.1553555
7.014562,5.0508084
7.027637,5.1433673
6.9008718,5.194144
6.9042478,5.1977935
6.9922724,5.1698766
7.0197616,5.187148
6.9265103,5.1650734
7.006976,5.3261275
7.016389,5.209663
7.022358,5.141888
7.007315,5.149845
7.007975,5.23902
7.0024986,5.1378546
7.0381594,5.186525
7.0381594,5.19161
6.6920433,5.1376796
6.825501,5.1707945
6.946934,5.1200023
7.0056005,5.166457
7.0213284,5.1293163
7.0572896,5.2631583
7.1219373,5.2563877
7.0786314,5.1409307
7.096343,5.142
7.0789146,5.154366
7.080003,5.140208
7.060563,5.092707
7.060563,5.033291
7.044835,5.0188146
7.044835,5.011505
7.0358334,5.0036016
6.780737,5.039743
6.6108847,5.0296626
6.616562,5.1186657
6.573815,5.041576
6.6563463,5.0214458
6.662746,5.0355716
6.66106,5.036231
6.661551,5.0387473
6.6845064,5.037818
6.6335616,5.0376453
6.6297574,5.015089
6.6297574,5.016784
6.6432424,5.017661
6.607294,5.0208693
6.5898657,5.113308
6.59426,5.063715
6.586025,5.0654216
6.5964594,5.0538797
6.7365117,5.0601754
6.7468843,5.0772247
6.7480593,5.0615015
6.7710457,5.0632944
6.788474,5.101089
6.7731524,5.09689
6.785504,5.103887
6.7729917,5.0992393
6.7791505,5.08766
6.783087,5.0698204
6.7791505,5.056987
6.7419043,5.1068645
6.7813177,5.1167536
6.791551,5.0754104
6.747741,5.0941153
6.74232,5.0540795
6.764054,5.072458
6.840058,5.070205
6.8098817,5.1229014
6.813818,5.0786347
6.8471437,5.103897
6.829068,5.1448236
6.825132,5.1481943
6.838171,5.1021748
6.8342347,5.154902
6.8457074,5.165584
6.9225435,5.106944
6.890887,5.1272287
6.882456,5.138156
6.8864284,5.0978804
6.889558,5.0401177
6.889558,5.0209527
6.8274817,5.0412703
6.814887,5.019876
6.847722,5.0367455
6.8555675,4.9812675
6.8497915,4.9992385
6.831994,4.9681315
6.832951,4.943891
6.703657,4.9638505
6.7175455,4.975858
6.703657,4.9679213
6.6980233,4.9564466
6.8337626,4.9620914
6.842468,4.9983363
6.852051,5.0300474
6.8563313,5.024323
6.8559623,5.028552
6.8132854,5.0618496
6.8952007,5.030622
6.8929877,5.0387616
6.9143524,5.0346956
6.8937826,4.976879
6.897893,4.9654827
6.924228,4.984029
6.8498406,4.957641
6.87696,4.9704065
6.880368,5.0056877
6.8942566,5.0760784
6.846158,5.036782
6.831375,5.0462136
6.86571,5.03013
6.8904276,5.0260286
6.803271,5.023808
6.803572,5.042284
6.838894,5.0220065
6.8395023,5.038787
6.8485384,4.981162
6.8466787,5.009908
6.888221,4.9980702
6.8782687,4.9815054
6.87481,4.998716
6.926428,5.0779843
6.9036684,5.0303626
6.922813,5.013649
6.9937377,4.965041
6.9388385,4.9935274
6.9956083,4.99867
6.988608,4.9793286
6.911957,4.9066563
6.9720526,4.8619404
6.9524283,4.98784
6.961977,4.976158
6.9427595,4.971466
6.9539976,4.995151
6.946721,4.9824696
6.9731746,4.9815288
6.9632225,4.974728
6.9633536,5.0197573
6.9632225,5.0074396
6.969192,5.0234823
6.8939657,5.0290203
6.9793854,4.854452
6.9019227,4.8979497
6.9035034,4.965273
6.903918,4.970092
6.9251227,5.0031133
6.9349437,4.9570932
6.9349437,4.889785
6.8043466,4.9324584
6.7903714,4.8675275
6.7143774,4.9202485
6.714094,4.8640485
6.724046,4.9028115
6.736643,4.8930182
6.7735353,4.847469
6.6967854,4.8684373
6.7175426,4.927529
6.6900563,4.934524
6.7021556,4.97537
6.7315555,4.94338
6.720661,4.933191
6.730482,4.904004
6.7373204,4.933875
6.74621,4.926592
6.7102385,4.984641
6.6692295,4.8952293
6.721706,4.906445
6.7828226,4.7863994
6.7558036,4.8332653
6.757149,4.9276114
6.7450933,4.946226
6.7418675,4.9178796
6.7442904,4.9384046
6.7306805,4.9173417
6.7279396,4.9449067
6.7356367,4.9375377
6.711589,4.9567733
6.7203264,4.9602566
6.685785,5.0105515
6.693038,4.91775
6.777354,4.85405
6.7086973,4.998635
6.6649046,5.016866
6.6690664,5.0032954
6.6664567,5.0058675
6.6690664,4.984311
6.676561,5.0368605
6.6592455,5.0310125
6.676561,5.040531
6.6690664,5.004677
6.6705017,5.0268393
6.6605496,5.009595
6.701019,4.976797
6.712193,4.9811983
6.6632905,5.0446424
6.6830096,5.071493
6.666233,5.0511107
6.6768084,5.0232625
6.695905,5.008187
6.76912,5.034689
6.772237,4.9882393
6.7661705,5.070206
6.746522,5.044758
6.7638373,5.0245414
6.765565,4.9641848
6.903969,4.9833403
6.819653,5.051054
