valence,arousal
5.13408,5.011866
5.133965,5.0151844
5.0932274,5.037319
5.1234384,5.0056047
5.109832,5.00462
5.093128,4.9920063
5.1234384,5.0298057
5.0795217,5.0322146
5.0932274,5.030277
5.1234384,5.015011
5.1235375,5.007564
5.1885533,5.014549
5.1583424,5.052289
5.147338,5.0099072
5.147338,5.0389695
5.147338,4.942639
5.147338,4.979411
5.147338,5.0192366
5.138379,5.0249233
5.147338,5.045492
5.14742,5.0078607
5.142105,4.9932103
5.151146,4.9961267
5.151064,5.0047183
5.151064,4.9848204
5.142105,4.9457784
5.151146,4.945593
5.151064,4.9682145
5.147479,4.948778
5.181489,4.919331
5.181456,4.9301744
5.151179,4.9283013
5.152042,4.9523716
5.152042,4.9430776
5.152042,4.9695272
5.152042,4.9642706
5.2655225,4.96387
5.2805037,4.9803514
5.2805037,4.897662
5.2655225,4.933996
5.262352,4.961024
5.253393,4.9306006
5.262352,4.9564815
5.253393,4.9294724
5.264305,4.978673
5.2728853,4.9417768
5.2728853,4.9510145
5.26442,4.955915
5.246618,4.957017
5.2521605,4.939867
5.310986,4.976553
5.25331,4.9393315
5.2709975,4.9010167
5.240179,4.921216
5.2711124,4.9337616
5.2551823,4.9666114
5.2711124,4.9817333
5.2721925,4.9758105
5.2871737,4.9392653
5.2711124,4.96083
5.263169,4.95993
5.2376027,4.9571433
5.2556686,4.967308
5.264249,4.964632
5.2971544,4.962062
5.2670035,4.9698644
5.267382,4.969542
5.2759624,4.989456
5.266302,4.983776
5.2615867,4.983788
5.266845,4.9630756
5.2771783,4.9692864
5.2771783,4.9932714
5.2771783,4.95911
5.267518,4.9666786
5.2771783,4.938991
5.2771783,4.9905596
5.2771783,4.9635363
5.2771783,4.954991
5.2771783,4.9009204
5.277464,4.95312
5.268434,4.9105988
5.2605553,4.9558616
5.354783,4.9076023
5.354783,4.935317
5.353703,4.8924155
5.354783,4.9440017
5.354783,4.886057
5.3458242,4.9201674
5.3487124,4.89811
5.3572927,4.9264474
5.3521185,4.8840523
5.3435383,4.9157877
5.3431597,4.9216166
5.349215,4.933312
5.350295,4.9018283
5.3413363,4.915827
5.3905077,4.865869
5.359325,4.933227
5.3579593,4.896875
5.3579593,4.9157877
5.356879,4.899621
5.3554497,4.9328904
5.3554497,4.9018283
5.3542705,4.9338117
5.3542705,4.9261684
5.3466053,4.947717
5.3455253,4.9260364
5.3466053,4.9290595
5.3466053,4.9255524
5.351007,4.9473705
5.3912196,4.8737273
5.3912196,4.8727503
5.3043823,4.9308634
5.338322,4.9311414
5.347281,4.9215493
5.347281,4.953751
5.3270144,4.9430084
5.347281,4.954173
5.3092365,4.9130635
5.347281,4.933851
5.337275,4.828824
5.347182,4.9152174
5.347281,4.91957
5.347281,4.951589
5.347281,4.945123
5.347281,4.9397655
5.337374,4.925891
5.346201,4.9470067
5.338701,4.9191694
5.338701,4.928347
5.338322,4.9316134
5.347281,4.9366713
5.348768,4.945993
5.3429503,4.956483
5.3429503,4.9310694
5.3429503,4.918254
5.3418703,4.93334
5.3329115,4.9546123
5.333191,4.848034
5.341656,4.932839
5.3417554,4.939086
5.3327966,4.9475074
5.333175,4.951231
5.3417554,4.9430313
5.3417554,4.9564633
5.3418703,4.9411607
5.3417554,4.937991
5.365707,4.9087386
5.3327966,4.9255986
5.333175,4.9366508
5.3417554,4.9431844
5.3417554,4.9430313
5.3418703,4.9543157
5.3417554,4.967873
5.3327966,4.930701
5.341656,4.9430313
5.3575506,4.852004
5.3574357,4.8576584
5.3664937,4.9069996
5.3664937,4.932862
5.3666086,4.928371
5.3656306,4.9266157
5.356557,4.9250093
5.3655157,4.908233
5.3569355,4.9302416
5.356557,4.931413
5.3597274,4.908427
5.3597274,4.910347
5.360221,4.9437733
5.360221,4.9439335
5.3597274,4.9246106
5.368686,4.9276295
5.368801,4.9405317
5.372527,4.9225173
5.3436527,4.798714
5.3469596,4.9241347
5.3752136,4.9008913
5.3752136,4.8683653
5.3752136,4.888417
5.3753285,4.8905416
5.3752136,4.8709774
5.3752136,4.8835382
5.3753285,4.887933
5.3752136,4.884361
5.372043,4.8898034
5.3825765,4.8753905
5.4050336,4.888417
5.404531,4.8769293
5.4645467,4.89358
5.4645467,4.88186
5.4654584,4.8955517
5.464308,4.771777
5.548982,4.8265357
5.464044,4.905029
5.464308,4.904522
5.4645467,4.9124317
5.4646616,4.892203
5.4646616,4.8605886
5.4657416,4.8665648
5.5497966,4.8834944
5.4657416,4.912919
5.4657416,4.884189
5.4658237,4.84976
5.4646616,4.894989
5.4657416,4.8615327
5.4657416,4.8723445
5.465206,4.8719845
5.4657416,4.8769813
5.4657416,4.771836
5.4869995,4.877496
5.465206,4.862804
5.4658237,4.8518434
5.5515265,4.84244
5.537535,4.8540883
5.5512877,4.8585835
5.465856,4.862506
5.465856,4.8593535
5.4278116,4.8399425
5.4664736,4.862097
5.5930805,4.780332
5.546962,4.8743176
5.5930805,4.8251286
5.4621477,4.841584
5.4621477,4.834168
5.4620657,4.8322635
5.4620657,4.6401663
5.4609857,4.822554
5.4620657,4.8453717
5.4621477,4.825254
5.592463,4.783153
5.46153,4.821824
5.591449,4.783153
5.4621477,4.8376102
5.4610677,4.831856
5.4609857,4.8504543
5.4610677,4.8256383
5.4621477,4.843566
5.4621477,4.8617644
5.4621477,4.8539977
5.4621477,4.8624825
5.531334,4.814231
5.4663916,4.8770137
5.4663916,4.728449
5.4663916,4.859797
5.465774,4.860269
5.4664736,4.835731
5.4664736,4.851267
5.47422,4.8533106
5.473841,4.83409
5.4921093,4.8716297
5.4906507,4.852018
5.491268,4.870337
5.492348,4.840226
5.4917307,4.840226
5.504541,4.855795
5.4869995,4.855599
5.4906507,4.8759847
5.4917307,4.8625455
5.505539,4.872011
5.492266,4.7747087
5.5008845,4.870179
5.5008845,4.872743
5.500588,4.8726754
5.6274996,4.8434076
5.570874,4.870703
5.5804405,4.870567
5.5792456,4.874344
5.49369,4.855795
5.49369,4.872555
5.5792456,4.871632
5.4941926,4.846192
5.4943075,4.8290133
5.4939537,4.8518643
5.4907627,4.82998
5.4910016,4.82998
5.536106,4.8474193
5.535161,4.8613863
5.5373106,4.7655277
5.5335846,4.876396
5.5337815,4.8191733
5.6571937,4.8413324
5.6576962,4.869275
5.6053915,4.8651247
5.5336666,4.869762
5.5336666,4.8657384
5.5336666,4.8474193
5.5336666,4.862429
5.533049,4.8651605
5.495622,4.843355
5.495622,4.8479123
5.5336666,4.8474193
5.5283494,4.8665795
5.5283494,4.8800063
5.5973363,4.8730783
5.6132054,4.891197
5.652544,4.762933
5.6527996,4.859565
5.6570816,4.811265
5.5091825,4.800945
5.5089436,4.831467
5.4705205,4.829729
5.508565,4.8156724
5.4699354,4.820164
5.4699354,4.8141847
5.469318,4.819264
5.4700503,4.813802
5.4700503,4.876809
5.4699354,4.896516
5.4699354,4.907502
5.4699354,4.920585
5.490128,4.8875365
5.449784,4.8875365
5.4523573,4.9181204
5.36979,4.7999516
5.3704076,4.9135838
5.432042,4.910887
5.350365,4.9067945
5.35048,4.9270544
5.3497477,4.9087353
5.3501263,4.8950744
5.4206114,4.887985
5.350241,4.925184
5.350365,4.908638
5.373699,4.8938203
5.350365,4.909772
5.35048,4.89107
5.421229,4.887985
5.3501263,4.8938203
5.350365,4.9270544
5.35048,4.8980403
5.350365,4.8832784
5.4769273,4.913172
5.34718,4.7586846
5.342854,4.865901
5.3383665,4.880006
5.3383665,4.8783703
5.3417425,4.855963
5.3417425,4.86424
5.3415036,4.86424
5.3417425,4.8633604
5.3383665,4.8475823
5.4234195,4.8695097
5.4689865,4.8718843
5.3383665,4.8615537
5.3383665,4.8683434
5.3284597,4.8794146
5.3284597,4.8494396
5.3383665,4.855603
5.3383665,4.8500133
5.334946,4.884278
5.3283005,4.7625046
5.3382072,4.8639903
5.347951,4.84017
5.347951,4.859221
5.3415794,4.8483453
5.3478713,4.864499
5.331901,4.8751216
5.349088,4.859166
5.352579,4.8622417
5.352464,4.8496027
5.3425574,4.8671885
