valence,arousal
5.0763884,5.037452
5.1142507,5.0244837
5.0741863,5.0214605
5.17312,5.078126
5.2065163,5.1737413
5.1485777,5.0747304
5.1485777,5.062608
5.1788745,5.0534105
5.0582714,5.0539656
5.016768,5.049535
5.13283,5.0482984
4.9619026,5.0515485
4.9051385,5.0502152
5.058011,5.037363
5.059109,5.0213714
5.0663257,5.0701876
5.053336,5.026163
5.057214,5.0301414
5.058011,5.0329323
5.1139746,5.0647035
5.1299777,5.0331597
5.096558,4.9839625
5.096558,5.0018144
5.080555,5.0794125
5.0424027,5.082401
5.0373273,5.082401
5.111342,5.0506473
5.124259,5.093042
5.1418223,5.0779657
5.1418223,5.088499
5.1291976,5.116467
5.083581,5.1065044
5.083581,5.0916934
5.0697436,5.076805
5.0888243,5.2195225
5.1421723,5.0743365
5.2253423,5.0743365
5.2413454,5.0699058
5.2268596,5.2070646
5.2253423,5.068778
5.015471,5.0695276
5.2072725,5.0643473
5.2287183,5.0680637
5.123671,5.063633
5.1164174,5.0769277
5.120295,5.052072
5.11931,5.0568523
5.1554275,5.061272
5.170477,5.0676527
5.211843,5.0676527
5.149031,5.0641384
5.1538653,5.063035
5.1451535,5.067909
5.170477,5.100299
5.189412,5.083048
5.1650343,5.0089407
5.149031,5.0839005
5.1478915,5.0738254
5.151769,5.0622644
5.1693325,5.070837
5.17085,5.2250853
5.1693325,5.042743
5.180305,5.042743
5.180305,5.058735
5.1857,5.0450544
5.168018,5.0348687
5.1608777,5.0348687
5.1608777,5.0508604
5.1608777,5.067475
5.1608777,5.052664
5.1608777,5.052664
5.1608777,5.052664
5.1433144,5.0379524
5.1821685,5.047912
5.161898,5.03904
5.164002,5.024642
5.1464386,5.036332
5.142561,5.0169144
5.164002,5.0154667
5.164122,5.0169144
5.135809,5.014508
5.15725,5.029266
5.15725,5.0257607
5.22884,5.1724815
5.2386417,5.0141997
5.2425194,5.0387807
5.2425194,5.0301914
5.2425194,5.024527
5.2425194,5.0301914
5.2423677,5.012966
5.258371,4.939212
5.228682,5.012966
5.2462454,5.02704
5.2423677,5.0373673
5.2462454,5.038601
5.2462454,5.0258064
5.2462454,5.038601
5.2423677,5.0373673
5.2449923,5.051758
5.123129,5.0848923
5.0478945,5.058398
5.284523,5.1247497
5.259808,5.069307
5.183886,5.0834394
5.2193747,5.084673
5.243655,5.0674477
5.0773225,5.1851234
5.1669426,5.131606
5.2949934,5.1099916
5.084053,5.037226
5.087576,5.125983
5.053705,5.0834394
5.202128,5.084673
5.130265,5.096145
5.1306086,5.0955496
5.14461,5.1287684
5.150238,5.117117
5.0693536,5.094316
5.0621576,5.0839887
5.0751033,5.1264224
5.06805,5.1189685
5.3323293,5.106918
5.3830123,5.110425
5.3110385,5.0686255
5.30407,5.121986
5.30407,5.0686255
5.309698,5.069859
5.306574,5.067389
5.2886004,5.069438
5.308049,5.0434866
5.334296,5.060712
5.368128,5.0594783
5.341759,5.092198
5.1821246,5.115682
5.320705,5.076832
5.350262,5.120434
5.115676,5.1216674
5.1328244,5.120434
5.2987075,5.1063013
5.346886,5.1164026
5.3030343,5.10265
5.1844406,5.128408
5.241574,5.047265
5.348955,5.0416007
5.325934,5.0935063
5.331942,5.076281
5.273401,5.0775146
5.2914515,5.0769067
5.2095714,5.0935063
5.33384,5.10683
5.339468,5.0775146
5.3073473,5.085633
5.360759,5.0775146
5.2771626,5.0295835
5.139673,5.0820594
5.112657,5.077326
5.1896915,5.073638
5.244824,5.071779
5.37814,5.2192516
5.212141,5.1123447
5.140167,5.0938997
5.1988277,5.102328
5.1922975,5.0993843
5.2548065,5.084405
5.3792486,5.1004496
5.4205494,5.0541835
5.394181,5.1238337
5.3885527,5.076982
5.311359,5.0857615
5.362158,5.0735927
5.346164,5.0703955
5.394181,5.1067314
5.410807,5.0833364
5.4034734,5.0904756
5.344325,5.091709
5.389581,5.084473
5.20495,5.069715
5.1628466,5.084473
5.1639447,5.0350595
5.2121744,5.226617
5.2542567,5.0440416
5.312451,5.035381
5.442966,5.079136
5.370992,5.0373363
5.3456693,5.1824493
5.353984,5.0988674
5.3666596,5.0430007
5.3298993,5.0219703
5.202639,5.0430007
5.3530793,5.0104094
5.36031,5.015221
5.3866787,4.979307
5.3711333,4.9769626
5.3447647,5.026401
5.3391366,5.023204
5.21255,5.041767
5.174453,5.0430007
5.3447647,5.0219703
5.3447647,5.023204
5.2901134,5.0521474
5.346105,5.023204
5.346105,5.0252204
5.3327107,5.011643
5.338346,5.0104094
5.3466606,5.0363607
5.343974,5.028224
5.3305798,5.0294576
5.343974,5.0201774
5.343741,5.021411
5.394012,5.025041
5.360167,4.9684725
5.3363976,5.054713
5.349792,5.063076
5.3555303,5.1963186
5.332572,5.0470843
5.35845,5.0705686
5.3557634,5.0470843
5.3365726,5.0618424
5.3384748,5.063076
5.3497953,5.0344987
5.3384748,5.051724
5.327404,5.0504904
5.225586,5.051724
5.320755,5.0504904
5.3365726,5.047293
5.3288064,5.0344987
5.315127,5.062853
5.3422008,5.03718
5.276444,5.0622272
5.320755,5.03718
5.3099494,5.0510983
5.3155775,5.029377
5.3365726,5.0186076
5.3685694,4.9996047
5.3703094,5.014177
5.3682585,5.062092
5.359944,5.0154715
5.248957,5.003085
5.1597633,5.0308375
5.153571,5.037048
5.161593,5.0287504
5.243329,5.01841
5.250152,4.990555
5.3372993,4.9971175
5.160394,5.0106525
5.160394,5.006747
5.231985,5.005299
5.212826,5.0223064
5.213452,5.0301847
5.3557186,5.1554413
5.221122,5.000136
5.194736,5.009991
5.352802,4.9931774
5.370856,4.969879
5.329038,4.9998174
5.217931,4.9968343
5.344254,5.151419
5.338859,4.9845247
5.198419,5.1331425
5.3523197,4.9845247
5.344487,4.9973927
5.4490457,5.1310334
5.2150483,4.9940124
5.353857,4.99546
5.17577,4.998443
5.3670197,4.968533
5.1844864,4.998443
5.191418,4.999891
5.1836023,4.9824514
5.2453055,4.99546
5.277145,5.0155797
5.1868644,4.983899
5.201209,4.9922433
5.2873497,5.014231
5.2661266,4.9920077
5.1825953,4.9934554
5.334113,5.013575
5.3005056,4.9276123
5.4102726,4.921734
5.438005,4.911057
5.408999,4.918008
5.264577,4.939571
5.3128476,4.929434
5.3327727,4.9129987
5.3813796,4.911551
5.498115,4.9435873
5.4085307,4.929434
5.3030515,4.9264507
5.227569,4.8944144
5.2498837,4.878805
5.33384,4.945505
5.331097,5.054022
5.341437,4.9056864
5.324844,4.8859606
5.254173,4.93132
5.255563,4.928337
5.289087,4.8962092
5.291489,4.897657
5.30387,4.8953896
5.230707,5.0589285
5.2648907,4.942591
5.23363,4.906021
5.4135537,4.9045734
5.3715367,5.0292926
5.229581,5.027845
5.228411,5.0292926
5.222783,5.0012774
5.2315464,5.0268664
5.3252406,5.0254188
5.3217316,5.0316505
5.4053025,5.029006
5.4927087,5.033223
5.402913,5.0413694
5.349713,5.0433316
5.427886,5.026684
5.4083133,5.0281315
5.4090757,5.037191
5.34056,5.0396924
5.34056,5.026684
5.4394526,5.0281315
5.3262153,5.026684
5.3387303,5.0413256
5.332538,5.039878
5.338166,5.0413256
5.34056,5.039878
5.334932,5.025334
5.3360696,5.0363464
5.34056,5.0297465
5.334932,5.0286646
5.34056,5.0147085
5.3867197,4.993054
5.373755,5.017506
5.3820696,5.0212755
5.37593,5.034872
5.4313493,5.0328364
5.447132,5.0206923
5.4403124,5.1220593
5.4104977,5.0256476
5.5122585,4.997032
5.4295135,5.0118704
5.4283,5.029277
5.4118514,5.017129
5.3918066,4.9735246
5.407364,5.025002
5.4793377,5.026195
5.4060106,5.001304
5.4803996,5.023314
5.4860277,5.082229
5.4868364,5.148471
5.4907746,5.082229
5.4964027,5.097333
5.4964027,5.0710006
5.4907746,5.071209
5.4231405,5.071792
5.429727,5.071209
5.435355,5.0842695
5.44367,5.04836
5.435355,5.088312
5.4530983,5.088069
5.445268,5.0750604
5.4508963,5.0924997
5.46505,5.100579
5.4508963,5.122477
5.445268,5.079098
5.451009,5.0860305
5.4529595,5.068591
5.456944,5.086989
5.4598556,5.0695496
5.454137,5.132183
5.5272436,5.1439905
5.5172725,5.1611133
5.475783,5.072547
5.4503665,5.135785
5.4430656,5.1294103
5.4354205,5.145236
5.4261436,5.1294103
5.418827,5.119269
5.405748,5.090132
5.487983,5.09158
5.4873323,5.1051736
5.4849854,5.09158
5.5471516,5.075377
5.5509644,5.0928164
5.5432096,5.075377
5.631925,5.269421
5.5171537,5.1313386
5.5456033,5.1263885
5.5345836,5.117675
5.554323,5.069861
5.6169024,5.086863
5.550774,5.0884514
5.554099,5.125041
5.547047,5.1025934
5.5414224,5.2262754
5.549656,5.106145
5.5486293,5.1221647
5.5486293,5.087166
5.5501933,5.122185
5.553398,5.0716596
5.550073,5.03664
5.569227,5.0247135
5.5664663,5.00072
5.5623636,5.00072
5.5583878,5.00072
5.5430713,5.0785785
5.5536957,5.0275674
5.538257,4.9782124
5.522279,5.069685
5.5394597,5.0741158
5.5458527,5.0390964
5.535234,5.0390964
5.594706,5.0390964
5.536301,5.069685
5.524683,5.034297
5.525442,5.2040086
5.5498304,5.056736
5.5554585,5.0808773
5.5498304,5.0850043
5.543516,5.0381794
5.558699,5.0381794
5.5584216,5.1328654
5.5443544,5.0381794
5.527474,5.0847597
5.5832295,5.094707
5.462946,5.2721705
5.631832,4.998084
5.6032495,5.054171
5.589855,5.087519
5.6398335,5.0629253
5.665982,5.0369864
5.6398335,5.052978
5.6168346,5.0369864
5.5557947,4.988596
5.5391083,5.0235577
5.6605673,5.0748324
5.5785713,5.082858
5.499623,5.0181003
5.6518335,5.082416
5.6518335,5.15231
5.6863213,5.127881
5.6197047,5.141571
5.542988,5.0882797
5.6402035,5.150249
5.550813,5.0947433
5.553549,5.1143875
5.594633,5.101114
5.6250243,5.0393605
5.590095,5.1278725
5.638965,5.155928
5.633557,5.160764
5.638965,5.160359
5.585396,5.1131063
5.5694256,5.1379194
5.56096,5.1576595
5.5839567,5.125647
5.586359,5.1137447
5.5229306,5.086492
5.575998,5.094033
5.565281,5.1497846
5.500092,5.1137433
5.565281,5.117769
5.554719,5.1665645
5.5090604,5.209629
5.4504695,5.086253
5.4669547,5.1121016
5.523681,5.0542417
5.5543227,5.084775
5.5751925,5.114949
5.6216183,5.1621428
5.5757685,5.068245
5.511456,5.114544
5.5809903,5.079834
5.5658855,5.1084995
5.6656713,5.1018896
5.5904694,5.1098886
5.5796537,5.065203
5.607095,5.119172
5.681624,5.3259954
5.569335,5.056741
5.5415654,5.046769
5.5693345,5.048268
5.6435986,5.024328
5.603514,5.0348587
5.6273365,5.0287333
5.627333,5.092935
5.5888395,5.060745
5.6653996,5.059834
5.6634774,5.104692
5.627671,5.105956
5.513655,5.0678625
5.5869174,5.0695024
5.6241384,5.0471716
5.5991087,5.075992
5.601577,5.1259303
5.529325,5.0468554
5.539692,5.067146
5.628322,5.0830913
5.6211,5.0991817
5.6268907,5.0455284
5.6428843,5.0637217
5.5471125,5.0670366
5.5538,5.095733
5.567767,5.109147
5.6503096,5.113424
5.5453086,5.0460196
5.616183,5.018329
5.533562,5.059947
5.5315456,5.072091
5.547194,5.1135902
5.533948,5.050583
5.473701,5.0460196
5.4564714,5.0581636
5.5319357,5.066394
5.5973153,5.050617
5.5994463,5.0378165
5.527178,5.056129
5.5328717,5.066394
5.6251507,5.0226727
5.462012,5.0912795
5.4391866,5.0533853
5.4592247,5.109672
5.5329022,5.0603375
5.5314236,5.028402
5.493637,5.019726
5.412151,5.0562887
5.4839873,5.098009
5.417546,5.218826
5.4644957,5.018845
5.5370517,5.005555
5.387445,5.0392227
5.4788017,5.0246787
5.547273,5.0112443
5.4667745,5.0842485
5.461631,5.022213
5.513525,4.9869046
5.457549,5.001477
5.446832,5.029772
5.448532,5.0303125
5.4031034,5.03176
5.4012322,5.0303125
5.4834204,5.0917115
5.449347,5.0303125
5.5318704,5.082103
5.382856,5.0418735
5.3951163,5.030073
5.457957,5.0169473
5.3994737,5.0490794
5.4130635,5.0136156
5.377662,5.0185027
5.449217,5.0023937
5.380966,5.0505176
5.3233523,5.0966687
5.3833685,5.044473
5.386714,5.04907
5.3643947,5.0505176
5.4034057,5.0296354
5.3474483,5.047075
5.357814,5.0411963
5.315123,5.181774
5.270922,5.045627
5.374624,5.0117106
5.203154,5.0534964
5.290397,5.025495
5.358244,5.0199203
5.3875856,5.0221305
5.381893,5.0073724
