valence,arousal
5.0318093,5.011699
5.081338,4.9890256
5.0737066,4.9912634
5.0725574,5.061001
5.0825095,5.0506372
5.078414,5.058711
5.0996957,5.067564
5.070556,5.063053
5.059853,5.0644994
4.9698935,5.0596685
5.0645323,5.0672617
4.996878,5.056058
5.058174,5.06697
4.9956346,5.081124
5.045982,5.0775876
5.0280166,5.0749702
5.0288134,5.093618
5.026728,5.0649858
5.076397,5.0767274
5.040299,5.082966
5.078118,5.097601
5.009116,5.0971956
5.009116,5.0761833
5.0908484,5.095514
5.0421734,5.083371
5.049128,5.0841775
5.0801954,5.0915923
5.063716,5.08505
5.015243,5.0917335
5.015243,5.0937076
5.0796404,5.08506
5.075342,5.0751276
5.079634,5.0934863
5.066028,5.0949516
5.0641537,5.085007
5.0090218,5.092823
5.0272818,5.085007
5.014267,5.077414
5.012393,5.094198
5.013105,5.077414
5.051533,5.085007
5.043591,5.0792847
4.9817963,5.0778193
5.050048,5.077813
4.995118,5.0782185
5.050048,5.0792847
5.050048,5.05857
4.997488,5.0864725
4.9899526,5.0992856
4.9899526,5.090659
4.987677,5.0891557
5.033941,5.0887504
5.0562243,5.095099
5.031667,5.077414
5.041723,5.07969
5.0443516,5.056766
5.0752583,5.085007
5.056071,5.077414
5.0561743,5.110117
5.007598,5.1045914
5.0771327,5.09491
5.0725503,5.097809
5.0592384,5.0681286
5.0805883,5.004249
5.091389,5.002869
5.028499,5.0125556
5.0790486,5.012934
5.1028185,5.003338
5.0806146,4.9987206
5.061427,4.9719357
5.030091,4.985548
4.972339,4.9885273
5.0742173,4.981702
5.0742173,5.005451
4.9951167,4.9877
4.965524,4.994593
5.083197,4.9684587
5.0667176,5.0033717
5.0609455,4.980863
5.0006704,5.00207
4.9995904,4.993248
5.0813227,5.0158114
5.0813227,4.985027
5.0155716,5.008294
5.0347586,4.9890995
5.0155716,5.0036435
5.0828967,4.9926453
5.0131598,5.0037184
5.070166,5.017281
5.0682917,5.0154104
5.0689764,4.998516
5.0187054,4.998943
5.0655837,5.00873
5.0682917,4.9801183
5.060357,5.0011005
5.0136585,4.9988084
5.0155945,5.011756
4.884639,5.009121
4.943529,5.017595
5.020881,4.9919543
5.003568,4.993494
5.007869,4.9979525
5.0064297,4.9928102
5.03001,4.991941
4.9752464,5.0101404
5.0283785,5.049293
5.0189304,5.0736856
4.9782095,5.0766077
5.004711,5.0826683
5.0039163,5.064772
5.0190825,5.095714
5.0121813,5.073026
5.0723147,5.089878
5.076897,5.0643487
5.029172,5.0804124
5.039217,5.0667715
5.03728,5.0974336
5.018093,5.0746055
5.019173,5.072081
5.019173,5.071549
4.9987187,5.072081
4.9982815,5.077113
4.7572865,5.085083
4.943337,5.04753
5.010082,5.092068
5.0279374,5.1028843
5.0068755,5.0963945
5.0545063,5.0697627
5.0793858,5.1108804
5.0827785,5.0811567
5.0504355,5.1017256
5.0504355,5.0937047
5.029308,5.115564
5.0791726,5.0811567
5.0791726,5.105874
5.0825653,5.0823684
5.0869226,5.0998793
5.077983,5.1011353
5.0798573,5.1282997
4.9838552,5.1034846
5.0329094,5.1060157
5.0222073,5.096808
5.0203323,5.1015153
5.019039,5.086716
5.0547714,5.1236424
5.0534782,5.1055183
5.051071,5.0878067
5.0630665,5.0814805
5.0649414,5.081125
5.051071,5.086901
5.052946,5.0807095
5.0393615,5.068517
5.1057506,5.0777726
5.086563,5.075886
5.107625,5.086464
5.02938,5.0853276
5.048544,5.0864215
5.048544,5.083777
5.081185,5.0724554
5.0564666,5.0654917
5.0588784,5.076631
5.0310445,5.076987
5.019049,5.0395684
5.0214305,5.0940676
5.0627265,5.0879555
5.0848227,5.0678234
5.079268,5.083469
5.0815377,5.0776663
5.1067815,5.07945
5.081672,5.0738645
5.0364285,5.055382
5.042132,5.0572076
5.07604,5.056767
5.0314198,5.078487
5.084981,5.071406
5.0569024,5.0601335
5.0579314,5.0790277
5.0140095,5.083419
5.0569024,5.0931177
5.0584764,5.0918183
5.0316954,5.1016273
5.019235,5.0873804
5.0312304,5.0848966
5.0463967,5.107218
5.0463967,5.1132436
5.0345435,5.0949373
