valence,arousal
4.983384,4.991231
4.9242463,5.0312567
4.96702,5.0256753
4.928267,5.055766
4.928382,4.978563
4.928267,4.949066
4.9187603,4.996868
4.9307556,4.988325
4.9307556,4.9798822
4.9475884,4.998539
4.949678,4.9821844
4.9435515,4.978817
4.902728,4.9528027
4.902728,4.966449
4.8833556,4.987056
4.9184213,4.9961023
4.942715,4.9777765
4.942715,4.951749
4.942656,4.982915
4.9306607,4.991358
4.9306607,4.972497
4.9307756,4.982915
4.8919077,4.942489
4.8919077,4.9380217
4.9019475,4.9902463
4.9018326,4.987477
4.9334617,4.9848533
4.912634,5.0055127
4.9334617,5.0024447
4.9334617,5.012353
4.9334617,4.997626
4.9046335,4.997733
4.927224,5.005027
4.948746,5.0289874
4.929855,4.978389
4.9378552,4.977155
4.923963,4.9437637
4.928909,4.9336543
4.9428544,4.9661627
4.9140263,4.9518094
4.9428544,4.9139223
4.890156,4.9295897
4.9162116,4.9355125
4.912076,4.979101
4.9140263,4.9906564
4.9428544,4.9808435
4.9616604,4.9866233
4.9428544,4.9833593
4.9429693,4.9833593
4.9428544,4.9647355
4.9428544,4.9596953
4.9428544,4.9684634
4.9548497,4.9833593
4.9549646,4.986129
4.9290237,4.9499006
4.928909,4.9724975
4.93324,4.949058
4.929245,4.947063
4.9071736,4.986784
4.921119,4.9530516
4.9002914,4.9723783
4.882366,4.910261
4.920189,4.920795
4.911308,4.9902153
4.919308,4.988595
4.9401655,4.9444423
4.9400506,4.982757
4.929245,4.96797
4.9400506,4.9688444
4.9261904,5.001414
4.940251,4.9747233
4.940251,5.0024867
4.940136,5.000951
4.951349,4.957609
4.951349,4.9948993
4.932543,4.989955
4.927685,4.9767876
4.8988566,4.9881315
4.93968,5.0009604
4.8889318,4.907039
4.8918366,4.896089
4.8987417,4.9513383
4.9175477,4.971441
4.9341497,4.945797
4.9341497,4.953685
4.946145,4.953246
4.9488635,5.011173
4.93778,5.004162
4.9306307,4.99577
4.94313,5.0017233
4.9570756,5.000415
4.9570756,4.9946218
4.9570756,4.9753127
4.9570756,5.000301
4.9770713,4.9902244
4.9660664,4.989964
4.9172425,5.0260286
4.9271793,4.997927
4.9022517,4.928593
4.8834457,4.9526052
4.9152923,4.9834037
4.915407,4.9619513
4.932125,4.995593
4.9172425,5.0500917
4.959408,5.028367
4.9306946,5.0753636
4.9595227,5.0722957
4.942575,5.0371494
4.9305797,5.0241942
4.9305797,5.006698
4.967408,5.033037
4.94269,5.023129
4.9794035,5.023129
4.945462,4.9957643
4.945462,5.0054674
4.959408,5.0053563
4.956231,4.9807444
4.9017696,4.924488
4.9025326,4.940483
4.9124575,5.007709
4.9124575,5.006698
4.9412856,4.9807444
4.9412856,4.9815726
4.9412856,5.0008683
4.9798775,4.985836
4.9797626,4.9891148
4.9797626,4.95059
4.9677672,4.9929748
4.959767,4.95583
4.971762,4.945922
4.959767,4.9872956
4.975031,5.0004897
4.983146,4.9902763
4.9462028,5.0209727
4.975031,5.0516415
4.936278,5.0040193
4.936278,4.983915
4.9462028,4.997232
4.9462028,4.9954424
4.975031,5.0384765
4.9624853,4.9618616
4.9704857,4.9572473
4.9456525,4.9488807
4.9624853,4.968301
4.932894,4.9934764
4.9665327,4.9576535
4.946422,4.9563317
4.95413,4.9730773
4.95413,4.951092
4.9622455,4.994798
4.925417,4.953319
4.95413,5.007673
4.925302,5.00344
4.95413,5.0283093
4.9111643,4.98716
4.9004455,4.9628267
4.927461,5.0179586
4.8879895,4.9815464
4.900995,5.01766
4.90088,5.015745
4.9217076,5.027076
4.9149346,5.034402
4.9438777,5.043264
4.943763,5.0106473
4.940962,5.0302806
4.936016,4.9594474
4.930727,5.030866
4.9350266,4.9996057
4.943027,5.0462813
4.9350266,5.0260057
4.9063134,4.9763904
4.9350266,4.9957404
4.8985844,4.981313
4.8986993,4.811147
4.9085093,5.006344
4.908624,4.984049
4.945338,5.0400157
4.9839506,5.041747
5.024774,4.9890714
4.9840655,4.9938498
5.0127788,4.9869747
4.9839506,4.9486957
5.0106015,5.011746
4.9817734,5.008901
5.0106015,4.9812803
5.006243,4.9956965
5.006243,4.9885893
4.971565,4.9753704
5.008508,4.960629
4.979565,5.0257735
5.000393,5.0017576
4.927994,5.067974
4.9478745,5.0980873
4.9577994,5.1192775
4.945804,5.148681
4.9746323,5.122982
4.9753113,5.1257634
4.9973288,5.1051183
4.996722,5.139961
5.003533,5.155399
5.003533,5.1370206
4.967894,5.14891
4.980464,5.1427755
4.967894,5.1458435
4.955899,5.16072
4.949614,5.1665573
5.0049057,5.16072
4.9714494,5.1840444
4.984134,5.0944333
4.975752,5.0368786
4.9637566,4.9914374
4.9615245,5.189529
4.9715643,5.1220117
4.972214,5.1263447
4.9720993,5.125535
4.984669,5.1231866
4.9424686,5.153892
4.9590335,5.133944
4.947153,5.1343327
4.9330883,5.1343327
4.9314876,5.159226
4.9314876,5.127577
4.9314876,5.1295366
4.9314876,5.1356435
4.9478607,5.1367292
4.947746,5.124738
4.947746,5.1126056
4.9315195,5.0710607
4.9215946,4.946979
4.898898,5.066531
4.9196286,5.1294923
4.908823,5.1602874
4.951415,5.1256213
4.906194,5.062885
4.9349074,5.1030765
4.929651,5.0501513
4.9008226,4.897694
4.937651,4.9011097
4.9186683,4.9262757
4.94601,4.9434156
4.964816,4.918476
4.942876,4.8880606
4.8960385,4.9440885
4.9319553,4.926977
4.903127,4.970439
4.9319553,4.9354978
4.885202,4.8936896
4.885202,4.7739463
4.870506,4.974439
4.8804307,4.978476
4.8587236,4.9731793
4.880779,4.9254737
4.880779,4.917031
4.888779,4.9579678
4.899585,4.9594154
4.880779,4.976163
4.892774,4.9152102
4.883334,4.96135
4.892774,4.916721
4.880779,4.916721
4.880779,4.9042397
4.892774,4.897182
4.8808937,4.9110475
4.8808937,4.921233
4.8876953,4.932441
4.893897,4.737753
4.9045563,4.9422317
4.902486,4.9057355
4.902601,4.879622
4.914596,4.89809
4.902486,4.912557
4.898324,4.930656
4.8852267,4.972718
4.898324,4.945621
4.948009,4.911864
4.9445105,4.906806
5.077499,4.8718433
5.123435,4.95766
5.0679026,4.875372
4.956135,4.908616
5.0620522,4.9310055
4.9141216,4.980225
5.1530237,4.967511
4.8855033,4.901258
4.896002,4.864476
4.896002,4.949038
4.9109073,4.9210725
5.1531386,4.9023085
5.1188016,4.9183083
5.145483,4.930692
5.1498814,4.990249
5.055295,4.9148192
5.055295,4.9505405
4.9796295,4.9560494
5.055295,5.1137915
5.055295,5.1797895
4.9806075,5.1592917
