valence,arousal
5.909712,4.9980435
5.9179688,5.027737
5.880523,5.0033393
5.8748193,5.048559
5.864928,5.0325255
5.9050193,5.017863
5.936112,5.010972
6.059488,4.9868717
5.984236,5.0605392
5.7478304,5.0143404
5.984954,5.0833983
6.016074,4.948077
6.0407276,4.8689656
6.0140133,5.094814
6.0186634,5.019032
6.0514526,5.0367684
6.056717,5.07961
6.0770183,5.0692005
6.085769,5.0365696
6.085769,5.041233
6.065023,5.0681787
6.0795684,5.0968647
5.841663,5.0625973
5.999976,5.09782
6.0114465,4.934124
6.0877404,4.9333315
6.0877404,5.0890565
6.10299,5.0935025
6.11481,5.088347
6.106059,5.0839305
6.0802317,5.095933
6.04922,5.108926
6.04562,5.1601386
6.103505,5.0909247
6.08792,5.09492
6.08432,5.1621084
6.1514854,5.118317
5.8411136,4.96165
6.123779,4.963781
6.081489,5.1127324
6.0479727,5.127628
6.077889,5.139561
6.14253,5.1165304
6.1168656,5.112473
6.08405,5.1409836
6.112019,5.0894413
6.0843334,5.1515226
5.8337483,5.145529
5.8227205,5.1712275
6.0876503,5.118856
5.8326254,5.0404277
6.120893,4.9558434
6.0838633,5.1252637
6.133437,5.119564
6.124758,5.1145935
6.1058493,5.1100154
6.0816674,5.1324277
6.157733,5.1451006
6.0658026,5.1531544
5.942043,5.0961437
6.2135105,5.093168
6.1759477,5.1187096
6.189968,5.085924
6.123864,4.9555855
6.098552,5.0169196
6.098552,5.167375
6.1460214,5.088115
6.122748,5.0593157
6.1105475,5.1245446
5.913486,5.067427
6.1970057,5.0607705
5.909707,5.074778
6.061605,5.0578732
6.073521,5.0594096
6.073521,5.056609
6.0583177,5.0755544
6.0605497,4.9535785
6.0590253,4.943389
6.0647197,5.0754476
6.0647197,5.07511
5.9064307,5.080564
5.9050975,5.137019
5.9050975,5.0902424
5.970961,5.04302
5.948025,4.994705
6.223565,5.1117296
6.0582848,5.054658
6.05392,5.0664186
6.109879,5.195143
6.146667,5.0957327
6.1526155,5.0188093
6.183702,4.8904057
6.002867,4.933292
6.148228,5.0540495
6.182652,5.0322957
6.176715,5.0138335
6.2131696,4.9967036
6.356802,5.007692
6.345196,4.9928913
6.3435197,5.003927
6.321203,4.991696
6.330331,5.007136
6.0081306,4.997569
6.36343,5.0017796
6.072206,4.9898477
6.3091164,5.0017796
6.3122225,5.0234995
6.229515,4.8882546
6.30504,4.936445
6.355073,5.0292883
6.363069,5.0409975
6.377864,5.0317965
6.363069,5.0479403
6.3301454,5.033853
6.362019,5.039466
6.363069,5.017282
6.329657,4.892945
6.32243,5.0411
6.2143636,5.0329204
6.2143636,5.026651
6.1744184,5.0111413
6.1747017,5.054768
6.1732693,4.903105
6.1754074,4.9330173
6.2124667,5.055414
6.1891932,5.0547357
6.1891932,5.039285
6.1893687,5.0440316
6.164402,5.0571003
6.1763973,5.008149
6.176222,5.001196
6.176222,5.001196
6.176993,5.0781507
6.187748,5.0728965
6.193024,5.033151
6.188653,5.02589
6.046646,5.0394225
6.187603,4.882762
6.160176,4.9847283
6.1800528,5.072017
6.188653,5.035034
6.1774287,5.0846863
6.0012355,5.066823
6.189424,5.0409093
6.188653,5.065364
6.2016244,5.056738
6.0415144,5.0139832
6.188579,5.0489388
6.2005744,5.050722
6.1754026,5.0817714
6.1764526,5.1161456
6.189629,5.0561504
6.1764526,4.8462825
6.173914,4.876803
6.2290683,5.05492
6.204745,5.0491204
6.037771,5.079479
6.1917734,5.0915694
6.2290683,5.1170754
6.1860704,5.0870047
6.1753006,5.1417556
6.147945,5.1368637
6.147252,5.105123
6.1702423,5.1406384
6.122773,5.1643233
6.1803064,5.1413355
5.926935,5.131249
6.1889067,4.8755097
6.240799,4.92138
6.2630186,5.1395936
6.2992635,5.1224203
6.3020034,5.161992
6.2497683,5.177019
6.2508183,5.1300116
6.2630186,5.1119895
6.2511015,5.210988
6.2511015,5.2085404
6.3776774,5.200018
6.39805,5.2289424
6.3756213,5.272937
6.3639092,5.31505
6.092969,5.324964
6.3597736,5.2197447
6.095948,5.088084
6.349573,5.2136965
6.359989,5.240662
6.3539443,5.21679
6.339923,5.227551
6.337373,5.2757087
6.0942717,5.1285024
6.36869,5.193388
6.0977497,5.1383853
6.357995,5.257392
6.41862,5.224336
6.378714,5.232504
6.3454185,5.243314
6.0104747,5.157863
6.069089,5.0328164
6.326171,5.2207217
6.373941,5.2468266
6.385318,5.2051306
6.106747,5.127561
6.4085913,5.253738
6.1381483,5.181663
6.386373,5.2115903
6.103634,5.2116604
6.4396873,5.166074
6.1384196,5.2120357
6.420918,5.2152886
6.3852086,5.2224846
6.3677754,5.1817575
6.3852086,5.2164364
6.2597055,5.214769
6.3818917,5.2691875
6.3852086,5.1825466
6.4217834,5.1844277
6.392497,5.282726
6.34703,5.2903767
6.380592,5.1876297
6.3635435,5.224385
6.4034424,5.1924543
6.316274,5.1807227
6.335035,5.191964
6.1378474,5.1406755
6.320253,5.188678
6.0886602,5.145488
6.089808,5.193121
