valence,arousal
5.53945,4.832801
5.524176,4.8162274
5.53945,4.832801
5.5219245,4.8162274
5.53945,4.8340173
5.5299916,4.8162274
5.5099964,4.831827
5.5313263,4.8098707
5.4979935,4.833257
5.49405,4.816315
5.4943438,4.884177
5.522877,4.945563
5.5597234,4.886638
5.513743,4.855654
5.513743,4.909599
5.6835985,4.775398
5.49,4.767855
5.6778507,4.775398
5.678082,4.704495
5.5926614,4.7347226
5.5926614,4.7239556
5.5565314,4.7081223
5.7024984,4.687779
5.6675396,4.69844
5.623152,4.697137
5.612551,4.768888
5.6659393,4.698333
5.577634,4.689082
5.51639,4.7225375
5.508294,4.755442
5.527765,4.807127
5.6659393,4.789516
5.6400437,4.704703
5.452193,4.7642503
5.5009813,4.762493
5.5304885,4.7402577
5.566149,4.66333
5.566149,4.67106
5.5918136,4.6383014
5.58373,4.6401243
5.557867,4.8036466
5.566149,4.741195
5.5427666,4.7311134
5.412657,4.7343
5.408559,4.734958
5.408559,4.7250576
5.4753203,4.780083
5.4806075,4.866539
5.3914795,4.8275437
5.426484,4.7297277
5.4357452,4.690691
5.4253964,4.6772842
5.429333,4.6926794
5.427206,4.731833
5.6126146,4.734913
5.560394,4.6782546
5.576295,4.685217
5.4200864,4.6766944
5.426904,4.688155
5.428401,4.7023926
5.559149,4.713768
5.559149,4.7001147
5.550834,4.818413
5.5530434,4.7974405
5.576632,4.7041335
5.5866966,4.6061873
5.5842566,4.5971885
5.5842566,4.583749
5.582945,4.653705
5.585794,4.6198516
5.572601,4.59596
5.578114,4.63937
5.5721545,4.650021
5.5697994,4.5836678
5.638763,4.639034
5.6285596,4.6333637
5.568432,4.60305
5.629911,4.630575
5.5831766,4.6271906
5.608491,4.68195
5.580642,4.717383
5.571177,4.5757375
5.5695825,4.585574
5.6124682,4.5757375
5.56022,4.5880523
5.559532,4.5853148
5.5551543,4.588258
5.5596504,4.647447
5.551768,4.636821
5.6185775,4.6547613
5.633744,4.642723
5.716304,4.652223
5.718338,4.614581
5.5465984,4.6098022
5.5189757,4.6962347
5.581502,4.6854577
5.598541,4.6700773
5.5961685,4.765604
5.5474753,4.686052
5.587679,4.683679
5.59752,4.6935315
5.55087,4.6276803
5.53963,4.7302217
5.5676274,4.7214837
5.5587754,4.6861362
5.5712767,4.619767
5.608675,4.627849
5.5874434,4.6353474
5.5698156,4.6229167
5.568869,4.6170692
5.5872273,4.621338
5.4591646,4.6045156
5.4412255,4.610363
5.4412255,4.6667995
5.432911,4.628765
5.4412255,4.6116595
5.4397287,4.7051263
5.4412255,4.6007843
5.441763,4.679803
5.4448133,4.606645
5.449516,4.618919
5.4465656,4.604063
5.451546,4.6229467
5.4401536,4.699899
5.4411974,4.7091713
5.4620113,4.6060534
5.474295,4.6183963
5.487282,4.598219
5.4943833,4.659782
5.585909,4.5700297
5.603442,4.5860105
5.60715,4.5700297
5.6069503,4.5860105
5.589762,4.5793896
5.5995407,4.587387
5.62432,4.6523995
5.5829525,4.6155863
5.62432,4.569216
5.6193395,4.579584
5.62432,4.4917808
5.6193395,4.5049376
5.6207423,4.4440084
5.6207423,4.4563513
5.625723,4.502827
5.628163,4.5571995
5.6207423,4.4888306
5.623005,4.5048113
5.625445,4.4924684
5.625445,4.503746
5.617472,4.4877653
5.6221747,4.503746
5.6313047,4.4900675
5.6224527,4.5928297
5.599553,4.4856477
5.608148,4.614248
5.577154,4.565171
5.629551,4.5291047
5.629088,4.5435
5.574856,4.546497
5.6065874,4.5114856
5.5033765,4.552205
5.540973,4.6070695
5.5298624,4.5494165
5.522292,4.545388
5.557148,4.505106
5.62087,4.4891734
5.6374846,4.496474
5.611101,4.495382
5.6271358,4.5218997
5.623652,4.4892516
5.6083794,4.579952
5.6284328,4.4675055
5.6280255,4.4440465
5.631893,4.5091195
5.571785,4.5451417
5.592886,4.463109
5.582254,4.4853024
5.7452903,4.5205755
5.68281,4.425793
5.6931586,4.480305
5.6653438,4.534274
