valence,arousal
4.992344,5.194946
4.9858828,5.330993
4.997182,5.202071
5.0189795,5.320335
5.0228024,5.197921
5.0189795,5.321883
5.0189795,5.334995
4.895012,5.3351636
4.9141994,5.3327093
4.912848,5.3892007
4.918022,5.278842
4.8988347,5.2732253
4.8974657,5.5008674
4.892352,5.3323517
4.8440957,5.2964067
4.8837333,5.3056545
4.919281,5.2784576
4.919852,5.3180556
4.965227,5.2477503
4.916029,5.3997035
4.885707,5.282818
4.8736143,5.483393
4.8856096,5.317181
4.9076004,5.3991156
4.875879,5.2358346
4.8950663,5.421137
4.7811527,5.2826614
4.8765783,5.423579
4.8312416,5.283208
4.8787994,5.440668
4.8512383,5.254955
4.8512383,5.3699474
4.8948283,5.5030394
4.873018,5.3904552
4.8767757,5.527662
4.8957806,5.4371176
4.8641286,5.510263
4.8658605,5.3643074
4.9066815,5.543388
4.9076076,5.3994045
4.89607,5.482921
4.905455,5.5549088
4.9069853,5.527495
4.9286246,5.3147907
4.9238358,5.457804
4.9135756,5.295624
4.9744883,5.461571
4.89304,5.2802634
4.7829385,5.2726064
4.895834,5.250491
4.8817706,5.294773
4.893766,5.34375
4.913468,5.6031876
4.9461217,5.359795
4.973597,5.3591833
4.9723988,5.37852
4.9213734,5.3783045
4.920219,5.4308457
4.920219,5.4293766
4.902186,5.3103027
4.9193635,5.3382463
4.903867,5.1645813
4.922025,5.344104
4.8067603,5.17748
4.9350038,5.2200794
4.8369913,5.284731
4.8884273,5.217734
4.932542,5.1745157
4.9352856,5.16709
4.934922,5.3071823
4.947309,5.173381
4.9470377,5.3121285
4.92677,5.1488924
4.92677,5.3260207
4.92677,5.3198824
4.933774,5.1984286
4.933774,5.203491
4.919949,5.212014
4.9100156,5.19377
4.911367,5.2536516
4.97439,5.302298
4.924079,5.2039633
4.812586,5.2299113
4.9241333,5.233536
4.9271984,5.2349815
4.9826837,5.230939
4.898809,5.228258
4.893635,5.381249
4.9181437,5.400272
4.874191,5.499965
4.9059634,5.435508
4.9068003,5.4048605
4.9187956,5.394482
4.9248176,5.388735
4.926169,5.3885317
4.9258976,5.388217
4.926169,5.3978014
4.917444,5.386265
4.9436355,5.2783875
4.896768,5.195693
4.874787,5.2731104
4.910438,5.220669
4.9382763,5.215121
4.9711747,5.394899
4.9226184,5.2216096
4.905449,5.2744575
4.9226184,5.2216096
4.937983,5.396791
4.905449,5.3994813
4.910623,5.2857275
4.91142,5.28672
4.9016676,5.268279
4.898809,5.2104974
4.9151692,5.2886176
4.9299917,5.2314773
4.91391,5.33103
4.8869686,5.211477
4.885139,5.2102437
4.916999,5.231119
4.934318,5.2571335
4.896962,5.400135
4.9101276,5.2431507
4.9101276,5.3993635
4.933138,5.27927
4.933138,5.2910495
4.897275,5.4071755
4.885979,5.4137864
4.917814,5.4088664
4.9164624,5.409296
4.901485,5.4459405
4.8435082,5.355402
4.873394,5.5480504
4.870237,5.2994337
4.7893248,5.24785
4.8873477,5.2672567
4.8867254,5.2912297
4.8898315,5.3209944
4.8898315,5.2698865
4.9036565,5.2438173
4.9210143,5.178469
4.901827,5.2756767
4.901827,5.25986
4.9220943,5.319365
4.9210143,5.247571
4.898004,5.4632354
4.8860087,5.286503
4.9530163,5.3475685
4.897275,5.286503
4.905555,5.347707
4.8537736,5.264072
4.8417783,5.3250885
4.8986263,5.2815332
4.91851,5.345799
