valence,arousal
5.433016,5.228133
5.381564,5.1852717
5.3256307,5.1852717
5.405227,5.1810718
5.433016,5.2460847
5.433016,5.209714
5.381564,5.1830235
5.405227,5.167807
5.433016,5.1964493
5.381564,5.1852717
5.405227,5.1830235
5.433016,5.2524557
5.433016,5.228133
5.433016,5.1810718
5.433016,5.234368
5.405227,5.1810718
5.381564,5.1830235
5.381564,5.1852717
5.405227,5.1830235
5.359826,5.1852717
5.381564,5.1852717
5.381564,5.1852717
5.381564,5.1852717
5.405227,5.1810718
5.405227,5.1810718
5.381564,5.172007
5.4586935,5.1964493
5.407242,5.1852717
5.385504,5.1852717
5.407242,5.1852717
5.4586935,5.234368
5.4586935,5.1810718
5.407242,5.1852717
5.385504,5.1852717
5.407242,5.1852717
5.407242,5.1830235
5.407242,5.1830235
5.407242,5.1852717
5.407242,5.1852717
5.407242,5.1830235
5.407242,5.1852717
5.4586935,5.209714
5.430905,5.1810718
5.407242,5.172007
5.4586935,5.2148685
5.430905,5.1810718
5.4586935,5.209714
5.4586935,5.234368
5.407242,5.1830235
5.3359637,5.1852717
5.3032866,5.1852717
5.368666,5.1852717
5.407242,5.1852717
5.407242,5.1830235
5.368666,5.1852717
5.3359637,5.1852717
5.407242,5.1852717
5.430905,5.1810718
5.430905,5.1810718
5.407242,5.1852717
5.407242,5.172007
5.407242,5.1852717
5.407242,5.1852717
5.368666,5.1852717
5.407242,5.1852717
5.407242,5.1830235
5.407242,5.1830235
5.407242,5.1830235
5.4586935,5.209714
5.430905,5.1810718
5.430905,5.1830235
5.407242,5.1852717
5.407242,5.1852717
5.430905,5.1810718
5.4586935,5.234368
5.430905,5.1810718
5.430905,5.167807
5.407242,5.172007
5.4327044,5.1830235
5.4327044,5.1852717
5.484156,5.2460847
5.6053677,5.2460847
5.5235767,5.2460847
5.5235767,5.2460847
5.5235767,5.2460847
5.6053677,5.2460847
5.5715375,5.2460847
5.4563675,5.1810718
5.394129,5.1852717
5.4563675,5.1830235
5.4327044,5.1852717
5.4563675,5.1810718
5.484156,5.228133
5.484156,5.2460847
5.484156,5.221103
5.4563675,5.1810718
5.4563675,5.1810718
5.484156,5.209714
5.484156,5.2460847
5.4327044,5.1830235
5.4563675,5.1830235
5.484156,5.2460847
5.484156,5.2460847
5.4109664,5.1852717
5.4327044,5.2374
5.4327044,5.1852717
5.4327044,5.1852717
5.4327044,5.1852717
5.4327044,5.1830235
5.4563675,5.1810718
5.4327044,5.1852717
5.376771,5.172007
5.4327044,5.1852717
5.4327044,5.1852717
5.4327044,5.1852717
5.4327044,5.2050314
5.4327044,5.2050314
5.4327044,5.2050314
5.394129,5.193999
5.376771,5.193999
5.394129,5.193999
5.4327044,5.193999
5.4327044,5.193999
5.4327044,5.193999
5.376771,5.193999
5.4327044,5.202783
5.484156,5.234628
5.4327044,5.2050314
5.4327044,5.193999
5.4563675,5.202783
5.4563675,5.2008314
5.4327044,5.202783
5.4563675,5.2008314
5.484156,5.2541275
5.484156,5.2008314
5.4563675,5.202783
5.4327044,5.2050314
5.4563675,5.2008314
5.4327044,5.202783
5.484156,5.2541275
5.484156,5.2891245
5.484156,5.2722154
5.484156,5.216209
5.4327044,5.1917667
5.394129,5.193999
5.4327044,5.193999
5.4327044,5.2050314
5.4327044,5.2050314
5.484156,5.2541275
5.484156,5.2541275
5.4327044,5.1830235
5.4327044,5.1852717
5.4327044,5.1852717
5.4563675,5.1830235
5.484156,5.209714
5.4563675,5.1810718
5.4563675,5.2332
5.4563675,5.1810718
5.484156,5.234368
5.484156,5.23282
5.4563675,5.167807
5.4327044,5.1852717
5.484156,5.228133
5.484156,5.2460847
5.484156,5.234368
5.4327044,5.1852717
5.4327044,5.1852717
5.4327044,5.1852717
5.6053677,5.2460847
5.484156,5.2460847
5.4563675,5.1810718
5.4327044,5.235152
5.4563675,5.1810718
5.484156,5.2524557
5.484156,5.228133
5.4327044,5.1852717
5.4563675,5.167807
5.484156,5.23282
5.4327044,5.1830235
5.484156,5.1810718
5.450173,5.1830235
5.4779615,5.2658443
5.4779615,5.2541275
5.4779615,5.2891245
5.4740934,5.2008314
5.5413027,5.3089566
5.501882,5.2541275
5.6477604,5.3089566
5.6477604,5.3089566
5.6230936,5.3089566
5.5413027,5.3089566
5.6477604,5.3089566
5.5892634,5.295692
5.5892634,5.3089566
5.5413027,5.3089566
5.501882,5.3089566
5.4740934,5.2008314
5.4504304,5.2050314
5.6477604,5.3089566
5.6477604,5.2827535
5.6477604,5.2658443
5.6230936,5.2658443
5.6477604,5.2460847
5.6477604,5.2460847
5.501882,5.2460847
5.5413027,5.2460847
5.5892634,5.2341948
5.5413027,5.2341948
5.501882,5.2162433
5.501882,5.2029786
5.501882,5.2341948
5.501882,5.2341948
5.4740934,5.169182
5.4504304,5.173382
5.4504304,5.1711335
