valence,arousal
5.9126487,5.0507407
5.9126487,5.0507407
5.9126487,5.0507407
5.9126487,5.0507407
5.9126487,5.0507407
5.9126487,5.0507407
5.9018035,5.0507407
5.9018035,5.0507407
5.8766766,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.858639,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.8843164,5.0507407
5.927481,5.027765
5.9383264,5.027765
5.9383264,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,5.027765
5.944521,4.9806705
5.944521,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9708705
5.9699836,4.9735403
5.9699836,4.9842257
5.9699836,4.9842257
5.9699836,4.9842257
5.9699836,5.002728
5.9699836,5.002728
5.9699836,5.002728
5.9699836,5.002728
5.9699836,5.002728
5.9699836,5.002728
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.9699836,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.0242743
5.951224,5.005773
5.951224,5.005773
5.951224,4.9950876
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.992418
5.951224,4.9662137
5.9751444,4.9662137
5.9751444,4.9662137
5.9751444,4.949305
5.9751444,4.949305
5.9751444,4.949305
5.9751444,4.949305
5.9751444,4.949305
5.993904,4.949305
5.993904,4.949305
5.993904,4.949305
5.993904,4.949305
5.993904,4.949305
5.993904,4.949305
5.993904,4.949305
5.993904,4.9277577
5.993904,4.9277577
5.993904,4.9277577
5.993904,4.9277577
5.993904,4.9277577
5.993904,4.9277577
5.993904,4.9277577
5.993904,4.9277577
5.993904,4.932777
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,4.958981
5.993904,5.0158744
5.993904,5.018544
5.993904,5.0292296
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.047732
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.9877095,5.035271
5.9768643,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.035271
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9336996,5.058247
5.9768643,5.058247
5.9877095,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.058247
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,5.035271
5.993904,4.988177
5.993904,4.978377
5.993904,4.978377
5.993904,4.978377
5.993904,4.978377
5.993904,4.978377
5.993904,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.978377
6.0134797,4.9598756
6.0134797,4.9598756
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.9465203
6.0134797,4.920316
6.0134797,4.920316
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.9034066
6.0134797,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.9034066
6.0359454,4.9034066
6.0359454,4.9034066
6.0359454,4.9034066
6.0359454,4.9034066
6.0359454,4.9034066
6.0359454,4.9034066
6.0359454,4.9034066
6.0359454,4.920316
6.0359454,4.920316
6.0359454,4.920316
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.0359454,4.9465203
6.029751,4.9465203
6.0189056,4.9465203
5.975741,4.9465203
5.975741,4.9465203
5.975741,4.9465203
5.975741,4.9465203
5.975741,4.9465203
5.975741,4.920316
5.975741,4.9034066
5.975741,4.9034066
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.877876,4.8804774
5.975741,4.894849
5.877876,4.8804774
5.975741,4.894849
5.975741,4.894849
5.877876,4.8804774
5.975741,4.894849
5.975741,4.894849
5.975741,4.894849
5.877876,4.8804774
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.818235,4.9020247
5.9408164,4.9423122
5.9408164,4.9565964
5.9408164,4.9565964
5.9408164,4.9565964
5.9044256,4.9565964
5.8065605,4.942225
5.9494033,4.9565964
5.9938025,4.9565964
5.9938025,4.9565964
5.975043,4.9565964
5.9306436,4.9565964
5.9306436,4.9565964
5.9306436,4.9565964
5.9306436,4.9565964
5.9306436,4.9565964
5.885666,4.9565964
5.885666,4.9565964
5.975043,4.9565964
5.975043,4.9565964
5.885666,4.9565964
5.885666,4.9565964
5.9306436,4.9565964
5.9306436,4.9565964
5.9306436,4.9565964
5.885666,4.9565964
5.9306436,4.9565964
5.787801,4.942225
5.885666,4.9565964
5.9306436,4.9565964
5.885666,4.9565964
5.885666,4.9565964
5.9306436,4.9565964
5.9306436,4.9565964
5.9220567,4.9565964
5.9220567,4.9565964
5.9220567,4.9565964
5.9220567,4.9565964
5.9220567,4.9565964
5.7645507,4.927941
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.956981,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.975741,4.916396
5.9937787,4.916396
6.0189056,4.916396
6.029751,4.916396
6.029751,4.894849
6.029751,4.894849
6.029751,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
6.0359454,4.894849
