valence,arousal
4.7655053,5.549462
4.733632,5.663712
4.733632,5.663712
4.7655053,5.549462
4.7655053,5.494074
4.733632,5.663712
4.6970325,5.745151
4.733632,5.663712
4.7655053,5.549462
4.7655053,5.6078596
4.733632,5.663712
4.7655053,5.549462
4.7655053,5.6078596
4.7655053,5.549462
4.733632,5.666187
4.7655053,5.666187
4.7655053,5.666187
4.733632,5.666187
4.7655053,5.5519366
4.7655053,5.666187
4.7655053,5.6103344
4.7655053,5.6103344
4.7655053,5.4965487
4.7655053,5.5519366
4.7655053,5.6103344
4.733632,5.666187
4.7655053,5.5519366
4.7655053,5.5519366
4.7655053,5.666187
4.733632,5.666187
4.7655053,5.448886
4.7655053,5.5519366
4.6970325,5.666187
4.6970325,5.758195
4.6970325,5.666187
4.733632,5.666187
4.733632,5.7044783
4.7655053,5.5519366
4.7655053,5.5519366
4.7655053,5.5519366
4.7655053,5.494074
4.7655053,5.549462
4.7655053,5.6078596
4.7655053,5.663712
4.7655053,5.6078596
4.7655053,5.549462
4.733632,5.663712
4.7655053,5.6078596
4.7655053,5.446411
4.7655053,5.4162364
4.7655053,5.494074
4.7655053,5.494074
4.733632,5.663712
4.7655053,5.494074
4.7655053,5.549462
4.733632,5.663712
4.7655053,5.549462
4.7655053,5.494074
4.7655053,5.446411
4.7655053,5.549462
4.7655053,5.6078596
4.7655053,5.549462
4.7655053,5.549462
4.7655053,5.663712
4.733632,5.663712
4.733632,5.663712
4.7655053,5.549462
4.7655053,5.494074
4.7655053,5.549462
4.7655053,5.5863123
4.7655053,5.5279145
4.7655053,5.5279145
4.7655053,5.5863123
4.7655053,5.5733905
4.733632,5.6876407
4.6970325,5.7421474
4.733632,5.7106166
4.7655053,5.5963664
4.7655053,5.5963664
4.733632,5.7106166
4.7655053,5.5963664
4.7655053,5.463141
4.7655053,5.5409784
4.7655053,5.5963664
4.733632,5.7106166
4.6970325,5.7920556
4.7655053,5.5963664
4.7655053,5.5963664
4.7655053,5.5963664
4.7655053,5.5963664
4.7655053,5.49984
4.7655053,5.5409784
4.7655053,5.5963664
4.7655053,5.49984
4.7655053,5.463141
4.7998075,5.437287
4.7655053,5.463141
4.7655053,5.463141
4.7655053,5.4933157
4.7655053,5.5409784
4.7655053,5.5963664
4.7655053,5.4933157
4.7655053,5.5963664
4.7655053,5.654764
4.7655053,5.5180025
4.7655053,5.5180025
4.7655053,5.440165
4.7655053,5.424864
4.7655053,5.424864
4.7655053,5.394689
4.7655053,5.394689
4.7655053,5.4725266
4.7655053,5.4725266
4.7655053,5.5279145
4.6970325,5.7236037
4.733632,5.663712
4.7655053,5.663712
4.6970325,5.7548738
4.6970325,5.932438
4.6970325,5.932438
4.6970325,5.6747446
4.733632,5.663712
4.733632,5.663712
4.6970325,5.745151
4.6970325,5.82269
4.6970325,5.932438
4.6653194,5.932438
4.6653194,5.7548738
4.6653194,5.7548738
4.701919,5.663712
4.701919,5.6421647
4.7337923,5.5279145
4.7337923,5.4725266
4.7337923,5.424864
4.7337923,5.450702
4.7337923,5.496178
4.7655053,5.4660034
4.733632,5.736455
4.7655053,5.736455
4.7655053,5.566817
4.7655053,5.519154
4.7655053,5.4889793
4.7655053,5.519154
4.7655053,5.622205
4.7655053,5.566817
4.7655053,5.5429955
4.7655053,5.5495195
4.7655053,5.646046
4.7655053,5.646046
4.7655053,5.646046
4.7655053,5.646046
4.7655053,5.5128207
4.7655053,5.5128207
4.7655053,5.5128207
4.7655053,5.5128207
4.7998075,5.4869666
4.7998075,5.457098
4.7998075,5.471439
4.7655053,5.590658
4.7655053,5.590658
4.7655053,5.590658
4.7655053,5.5128207
4.7655053,5.5128207
4.7655053,5.590658
4.7655053,5.5128207
4.7655053,5.5429955
4.7655053,5.590658
4.7655053,5.5495195
4.7655053,5.5128207
4.7655053,5.5128207
4.7655053,5.646046
4.7655053,5.5128207
4.7998075,5.457098
4.7998075,5.457098
4.7998075,5.457098
4.7998075,5.471439
4.7998075,5.457098
4.7998075,5.471439
4.7655053,5.5128207
4.7998075,5.471439
4.7998075,5.457098
4.7998075,5.457098
4.7998075,5.457098
4.7998075,5.471439
4.7655053,5.5128207
